feature,coef
metformin-pioglitazone_No diag_1_category_Diabetes,-2.2513239349880298e-05
miglitol_No diag_1_category_Diabetes,-2.2513239349880298e-05
metformin-rosiglitazone_No diag_1_category_Diabetes,-2.2513239349880298e-05
acetohexamide_No diag_1_category_Diabetes,-2.2513239349880298e-05
troglitazone_No diag_1_category_Diabetes,-2.2513239349880298e-05
examide_No diag_1_category_Diabetes,-2.2513239349880298e-05
citoglipton_No diag_1_category_Diabetes,-2.2513239349880298e-05
number_outpatient diag_1_433,-2.249994152391529e-05
age_[40-50) diag_2_401,-2.249038118198328e-05
num_lab_procedures diag_1_182,-2.2469310589270023e-05
number_diagnoses diag_2_591,-2.2444598553149665e-05
tolbutamide_No diag_1_category_Diabetes,-2.242779019682177e-05
glyburide-metformin_No diag_2_category_Digestive,-2.236720868340399e-05
num_medications diag_1_723,-2.2353698570393668e-05
chlorpropamide_No diag_1_category_Diabetes,-2.234812996129121e-05
number_outpatient payer_code_HM,2.2337320707342884e-05
race_Hispanic metformin_No,-2.224348748703152e-05
glimepiride-pioglitazone_No diag_1_category_Diabetes,-2.2233891458362294e-05
number_diagnoses diag_1_730,2.2196592457094213e-05
number_diagnoses diag_1_566,-2.212237003328495e-05
num_medications diag_1_807,-2.2118405368869535e-05
diag_2_682 readmitted_>30,-2.208737873428803e-05
payer_code_HM diag_1_category_Circulatory,2.2079590054850205e-05
num_medications diag_3_625,-2.207928895819996e-05
number_diagnoses diag_1_496,2.2055369044501624e-05
nateglinide_No diag_2_category_Digestive,-2.2000088892302562e-05
num_lab_procedures diag_2_574,-2.1998759648699852e-05
number_inpatient diag_3_V12,2.1978145152166557e-05
diag_2_785 readmitted_<30,2.195206960063571e-05
payer_code_BC diag_1_category_Other,-2.194791310665201e-05
number_emergency diag_3_category_Diabetes,2.1941145518943133e-05
num_medications diag_3_362,-2.194107027443528e-05
repaglinide_No diag_3_category_Digestive,-2.189911862877418e-05
gender_Female discharge_disposition_id_3,-2.1878946264777208e-05
num_medications diag_3_473,-2.1875461684814067e-05
num_lab_procedures diag_3_344,-2.186866521343858e-05
discharge_disposition_id_5 glyburide-metformin_No,2.1843842394878873e-05
gender_Male diag_3_272,-2.182048738704352e-05
time_in_hospital diag_3_443,2.1764065791222124e-05
number_inpatient diag_1_category_Genitourinary,-2.175714880057844e-05
age_[60-70) change_No,-2.173092152630459e-05
repaglinide_Steady miglitol_No,2.1710946505382443e-05
num_lab_procedures diag_2_564,-2.1710798837734857e-05
number_outpatient metformin_No,-2.1674775354184533e-05
number_diagnoses diag_3_442,2.166458644226538e-05
time_in_hospital diag_3_682,2.1664016066749027e-05
admission_type_id_1 payer_code_CP,-2.1652878262248604e-05
age_[70-80) diag_2_707,2.1649194625491266e-05
gender_Female medical_specialty_Cardiology,-2.1645688807946997e-05
diag_2_707 rosiglitazone_No,2.1611049543555382e-05
number_diagnoses diag_3_189,2.1597832493609957e-05
num_medications diag_3_618,-2.159279708120785e-05
num_medications diag_1_189,-2.1574081301037883e-05
num_medications diag_1_578,2.1563102290361325e-05
discharge_disposition_id_7 pioglitazone_No,2.153633903518153e-05
num_lab_procedures diag_1_626,-2.1529041013098266e-05
num_lab_procedures diag_1_526,2.152696093846112e-05
race_Caucasian diag_1_486,-2.1511678731001488e-05
num_medications diag_2_280,2.1495674943181877e-05
time_in_hospital diag_1_466,2.1488813772128457e-05
discharge_disposition_id_6 citoglipton_No,-2.1447428931302812e-05
discharge_disposition_id_6 glimepiride-pioglitazone_No,-2.1447428931302812e-05
discharge_disposition_id_6 acetohexamide_No,-2.1447428931302812e-05
discharge_disposition_id_6 troglitazone_No,-2.1447428931302812e-05
discharge_disposition_id_6,-2.1447428931302812e-05
discharge_disposition_id_6 metformin-pioglitazone_No,-2.1447428931302812e-05
discharge_disposition_id_6 examide_No,-2.1447428931302812e-05
discharge_disposition_id_6 metformin-rosiglitazone_No,-2.1427557084831187e-05
age_[60-70) insulin_Steady,-2.142692296602371e-05
num_lab_procedures diag_2_618,-2.140324329705275e-05
num_procedures diag_1_433,-2.1392123712570185e-05
num_lab_procedures diag_2_596,2.138479299883166e-05
gender_Female diag_1_category_Genitourinary,-2.1367613106025453e-05
discharge_disposition_id_6 tolazamide_No,-2.1345730965831778e-05
payer_code_BC diag_3_category_Diabetes,-2.132144511784112e-05
time_in_hospital diag_2_357,2.1279953117360268e-05
tolazamide_No diag_1_category_Diabetes,-2.123714110829356e-05
number_diagnoses diag_2_444,2.1187155450090495e-05
num_procedures insulin_Up,2.1178423892960107e-05
discharge_disposition_id_6 tolbutamide_No,-2.112202663282563e-05
age_[60-70) insulin_Down,2.1110645833041464e-05
num_lab_procedures diag_3_590,-2.108611424417181e-05
insulin_Steady diag_1_category_Injury,-2.105379151723201e-05
admission_source_id_7 rosiglitazone_Steady,-2.1053359307182917e-05
num_lab_procedures diag_3_V58,-2.099817831038899e-05
number_inpatient diag_1_296,-2.0975661542233687e-05
number_diagnoses diag_2_571,-2.0972487346621986e-05
number_diagnoses race_Other,-2.0925416626344095e-05
age_[60-70) payer_code_MC,-2.092084150207509e-05
discharge_disposition_id_7 glyburide_No,2.0918242576321004e-05
num_procedures race_Other,2.09148532465108e-05
diag_3_357 readmitted_<30,2.0900712906563552e-05
time_in_hospital diag_2_585,-2.0871192013482392e-05
num_medications diag_1_652,-2.0840320658865715e-05
num_medications diag_3_346,2.0761723768791454e-05
num_lab_procedures diag_1_V54,-2.0761170667047348e-05
race_Hispanic diag_2_category_Other,-2.0746250850175627e-05
payer_code_MC diag_2_403,2.0729754823877245e-05
discharge_disposition_id_7 medical_specialty_InternalMedicine,2.06976552208817e-05
number_diagnoses diag_3_783,2.0676041143558416e-05
time_in_hospital diag_1_162,-2.0662291031302983e-05
num_lab_procedures diag_1_255,2.0651364812181958e-05
num_lab_procedures diag_1_789,2.064362071123355e-05
diag_2_707 repaglinide_No,2.063572278841819e-05
num_lab_procedures diag_3_710,-2.0635674193779646e-05
change_No diag_2_category_Musculoskeletal,-2.063049548903869e-05
repaglinide_Steady glyburide-metformin_No,2.0628462906517517e-05
diag_2_342 readmitted_<30,2.0598063463652128e-05
number_inpatient diag_1_722,2.0573042313467384e-05
diabetesMed_No diag_2_category_Respiratory,-2.0555421522278568e-05
age_[10-20) change_No,-2.0549615892310892e-05
num_lab_procedures diag_1_423,2.0543083038343186e-05
time_in_hospital diag_1_250.11,-2.052879910824082e-05
medical_specialty_InternalMedicine diag_3_272,-2.050604468569999e-05
num_medications diag_2_282,-2.050221293618571e-05
age_[10-20) diag_3_category_Unknown,-2.0496113568694696e-05
medical_specialty_Urology glimepiride_No,-2.049482689499978e-05
number_diagnoses diag_3_578,-2.046926427341247e-05
payer_code_BC diag_1_category_Circulatory,-2.0464425370499362e-05
time_in_hospital diag_3_280,2.0448711035144826e-05
num_medications diag_2_311,2.0429936847713637e-05
age_[60-70) diag_2_category_Other,2.0350431075873907e-05
diag_2_250 glipizide_Steady,-2.0329116659636684e-05
admission_source_id_1 diag_1_category_Diabetes,-2.028994732534688e-05
admission_source_id_1 payer_code_SP,-2.0276880061502677e-05
discharge_disposition_id_7 repaglinide_No,2.0263264393557048e-05
discharge_disposition_id_6 chlorpropamide_No,-2.0256345923374998e-05
repaglinide_Steady citoglipton_No,2.024891761602342e-05
repaglinide_Steady examide_No,2.024891761602342e-05
repaglinide_Steady acetohexamide_No,2.024891761602342e-05
repaglinide_Steady metformin-pioglitazone_No,2.024891761602342e-05
repaglinide_Steady metformin-rosiglitazone_No,2.024891761602342e-05
repaglinide_Steady diabetesMed_Yes,2.024891761602342e-05
repaglinide_Steady,2.024891761602342e-05
repaglinide_Steady chlorpropamide_No,2.024891761602342e-05
repaglinide_Steady glimepiride-pioglitazone_No,2.024891761602342e-05
repaglinide_Steady glipizide-metformin_No,2.024891761602342e-05
repaglinide_Steady tolbutamide_No,2.024891761602342e-05
repaglinide_Steady tolazamide_No,2.024891761602342e-05
repaglinide_Steady troglitazone_No,2.024891761602342e-05
discharge_disposition_id_6 glyburide-metformin_No,-2.0227555954346322e-05
number_inpatient discharge_disposition_id_7,2.0215581589003023e-05
glyburide-metformin_No diag_3_category_Digestive,-2.0196014469131142e-05
medical_specialty_Surgery-General diag_3_category_Circulatory,2.0182098310370116e-05
num_lab_procedures diag_1_220,2.0180312999015537e-05
discharge_disposition_id_6 glimepiride_No,-2.0175365773321505e-05
admission_source_id_17 diag_3_category_Circulatory,-2.015763040600642e-05
time_in_hospital diag_2_250.8,-2.015125221007295e-05
num_lab_procedures diag_3_280,2.0149628057844315e-05
num_procedures diag_3_794,2.014590058297407e-05
num_medications diag_1_969,2.0142879255954152e-05
number_diagnoses diag_3_459,-2.005739516608515e-05
medical_specialty_Urology glyburide_No,-2.0015788300279796e-05
discharge_disposition_id_6 medical_specialty_Family/GeneralPractice,2.000423898720335e-05
diag_1_278 examide_No,-1.9984334563752384e-05
diag_1_278 acetohexamide_No,-1.9984334563752384e-05
diag_1_278 diag_1_category_Other,-1.9984334563752384e-05
diag_1_278 metformin-pioglitazone_No,-1.9984334563752384e-05
diag_1_278 glimepiride-pioglitazone_No,-1.9984334563752384e-05
diag_1_278 chlorpropamide_No,-1.9984334563752384e-05
diag_1_278 tolbutamide_No,-1.9984334563752384e-05
diag_1_278,-1.9984334563752384e-05
diag_1_278 glipizide-metformin_No,-1.9984334563752384e-05
diag_1_278 metformin-rosiglitazone_No,-1.9984334563752384e-05
diag_1_278 citoglipton_No,-1.9984334563752384e-05
diag_1_278 acarbose_No,-1.9984334563752384e-05
diag_1_278 tolazamide_No,-1.9984334563752384e-05
diag_1_278 miglitol_No,-1.9984334563752384e-05
diag_1_278 troglitazone_No,-1.9984334563752384e-05
medical_specialty_Family/GeneralPractice miglitol_No,-1.9980431871945536e-05
diag_2_413 readmitted_NO,-1.9961859979721645e-05
medical_specialty_Family/GeneralPractice diag_1_category_Circulatory,1.9944992843291445e-05
discharge_disposition_id_3 repaglinide_No,-1.991019102021045e-05
num_medications diag_2_873,1.9906973456679274e-05
number_inpatient diag_2_250,1.9892457310611205e-05
discharge_disposition_id_11 diabetesMed_Yes,-1.9889092513894846e-05
repaglinide_Steady nateglinide_No,1.9856405645910275e-05
diag_1_278 repaglinide_No,-1.984793307816513e-05
diag_1_278 nateglinide_No,-1.9828466750813588e-05
num_medications diag_1_802,1.9812766880429025e-05
num_lab_procedures diag_2_429,-1.9778833836527724e-05
number_diagnoses diag_3_494,1.9764188673781994e-05
num_lab_procedures medical_specialty_Surgery-Cardiovascular/Thoracic,1.9756129940104512e-05
diag_2_403 insulin_No,1.9754505782878796e-05
discharge_disposition_id_1 diag_1_435,-1.9748994849835495e-05
diag_3_412 readmitted_<30,1.9716063350443593e-05
gender_Female diag_1_780,-1.97092912710124e-05
diag_1_278 change_No,-1.9700959702225683e-05
number_diagnoses diag_1_438,1.9690542612776196e-05
diag_1_428 diag_2_category_Other,1.9671671870172424e-05
admission_source_id_1 glimepiride_Steady,-1.9656934805996543e-05
race_Hispanic medical_specialty_InternalMedicine,-1.9571121488406445e-05
diag_1_574 readmitted_<30,1.9546463314038338e-05
diag_1_707 readmitted_<30,1.953866878077815e-05
admission_type_id_2 metformin_Steady,-1.953457684569327e-05
medical_specialty_Family/GeneralPractice chlorpropamide_No,-1.9513553600634238e-05
diag_3_244 readmitted_<30,1.9500079988577078e-05
diag_2_285 readmitted_>30,-1.9479499606576183e-05
metformin_Steady glipizide_Steady,-1.9472163318598346e-05
discharge_disposition_id_7 rosiglitazone_No,1.9434171216446085e-05
age_[50-60) payer_code_HM,-1.9417928063043818e-05
num_lab_procedures diag_1_785,-1.9404939974703517e-05
num_lab_procedures diag_1_642,1.9387441523271858e-05
medical_specialty_Family/GeneralPractice examide_No,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice citoglipton_No,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice glimepiride-pioglitazone_No,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice glipizide-metformin_No,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice troglitazone_No,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice acetohexamide_No,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice metformin-rosiglitazone_No,-1.9363083175085262e-05
medical_specialty_Family/GeneralPractice metformin-pioglitazone_No,-1.9363083175085262e-05
number_diagnoses diag_2_V62,-1.935457754577304e-05
diag_1_786 diag_3_250,-1.9324146982981206e-05
num_lab_procedures diag_1_430,-1.9315606631899987e-05
acarbose_No diag_2_category_Neoplasms,1.9299903838286725e-05
admission_source_id_7 diag_3_585,1.9297011563977723e-05
medical_specialty_Family/GeneralPractice tolazamide_No,-1.9285957729671098e-05
discharge_disposition_id_3 admission_source_id_1,1.9268928681111598e-05
number_emergency diag_1_682,-1.9263648728009783e-05
num_lab_procedures medical_specialty_Cardiology-Pediatric,1.9244825634953994e-05
time_in_hospital diag_1_568,1.9244754321563516e-05
age_[60-70) diabetesMed_No,1.922987953909098e-05
diag_1_491 readmitted_NO,-1.9226209547922388e-05
num_medications diag_2_345,1.9221686711706828e-05
time_in_hospital diag_1_403,1.921972543068992e-05
glipizide_No diag_1_category_Diabetes,-1.9218022837827944e-05
num_medications diag_2_924,-1.9199472769239576e-05
number_diagnoses diag_1_823,1.9192029004367246e-05
time_in_hospital diag_1_820,1.918863986798276e-05
num_medications medical_specialty_Surgeon,-1.9185655473705478e-05
num_lab_procedures diag_2_415,-1.9173641791414024e-05
number_outpatient diag_1_278,-1.912810391430031e-05
num_medications diag_3_583,-1.9100131957484206e-05
number_emergency diag_2_304,1.9099605517434172e-05
num_medications diag_2_466,1.9086015401772624e-05
diag_2_707 glyburide-metformin_No,1.9053507021227254e-05
gender_Male medical_specialty_Cardiology,-1.9042669141548213e-05
medical_specialty_Family/GeneralPractice tolbutamide_No,-1.9026432092731916e-05
diag_1_780 insulin_No,-1.9025230393796148e-05
num_medications diag_3_617,-1.902090694628448e-05
num_medications diag_1_427,1.9017971416068354e-05
num_medications diag_1_274,-1.8993978947740768e-05
admission_type_id_1 glimepiride_Steady,-1.895932128159688e-05
diag_3_272 diabetesMed_Yes,-1.895751686842515e-05
admission_type_id_3 diag_1_414,1.893222043334297e-05
num_medications diag_2_335,1.8899845542846128e-05
diag_3_278 readmitted_NO,-1.8884639171409215e-05
num_lab_procedures diag_3_552,1.8868126735778796e-05
time_in_hospital diag_1_category_Musculoskeletal,-1.8860598377380136e-05
glyburide_No diag_3_category_Injury,-1.8822387687162586e-05
num_medications diag_2_750,1.8795511752758434e-05
admission_type_id_5 rosiglitazone_No,-1.875042858735248e-05
admission_source_id_2 metformin_No,-1.8679961404859733e-05
admission_source_id_7 diag_1_414,-1.8589554732984304e-05
diag_2_276 glyburide_No,-1.8578258384011182e-05
num_medications diag_2_112,-1.8556467996104028e-05
diag_1_599 readmitted_NO,-1.8517602422857705e-05
metformin_Steady glyburide_Steady,-1.8509110988577092e-05
gender_Male diag_2_707,1.8485527346396944e-05
diag_1_278 glyburide_No,-1.847472775171086e-05
diag_1_600 readmitted_<30,1.8459216147669134e-05
medical_specialty_Family/GeneralPractice diabetesMed_No,-1.8455059638195802e-05
diag_1_278 metformin_No,-1.844720378430044e-05
age_[50-60) diag_1_category_Musculoskeletal,-1.8442338829932316e-05
num_lab_procedures diag_3_242,-1.8431690708683405e-05
num_medications diag_1_225,1.8422060019227223e-05
nateglinide_No diag_2_category_Neoplasms,1.8394690666186332e-05
number_diagnoses admission_source_id_3,1.8378548288999932e-05
discharge_disposition_id_6 miglitol_No,-1.8352837763366925e-05
diabetesMed_No diag_1_category_Neoplasms,-1.834773371147248e-05
diag_1_250.6 glipizide_No,1.8337700197105477e-05
num_lab_procedures diag_3_189,1.8336353379059354e-05
admission_source_id_4 diag_1_category_Circulatory,-1.8330635341008356e-05
diag_1_278 glimepiride_No,-1.8290397373749157e-05
num_medications medical_specialty_Psychology,1.8265521629145635e-05
num_lab_procedures diag_1_396,1.8232994768369844e-05
payer_code_MC diag_3_category_Other,1.8231079502251345e-05
admission_source_id_1 diag_3_272,-1.8207115539087484e-05
number_diagnoses diag_3_724,-1.8200375602995296e-05
diag_2_707 nateglinide_No,1.81955473484762e-05
medical_specialty_Family/GeneralPractice glyburide_No,-1.8194107189942366e-05
diag_1_786 diag_3_category_Other,-1.8186653290986742e-05
num_procedures diag_1_250.8,1.8129476296497243e-05
num_procedures discharge_disposition_id_3,1.812067627252693e-05
number_diagnoses diag_1_227,-1.8108397247672166e-05
num_medications diag_2_289,-1.8107946845849787e-05
payer_code_SP diag_1_category_Digestive,-1.809899109499724e-05
diag_2_250 metformin_Steady,-1.8066877132883232e-05
tolazamide_No diag_2_category_Neoplasms,1.8066663889756256e-05
chlorpropamide_No diag_2_category_Neoplasms,1.8060975023560235e-05
glimepiride-pioglitazone_No diag_2_category_Neoplasms,1.8043749551647265e-05
tolbutamide_No diag_2_category_Neoplasms,1.8043749551647265e-05
metformin-pioglitazone_No diag_2_category_Neoplasms,1.8043749551647265e-05
metformin-rosiglitazone_No diag_2_category_Neoplasms,1.8043749551647265e-05
acetohexamide_No diag_2_category_Neoplasms,1.8043749551647265e-05
miglitol_No diag_2_category_Neoplasms,1.8043749551647265e-05
troglitazone_No diag_2_category_Neoplasms,1.8043749551647265e-05
glipizide-metformin_No diag_2_category_Neoplasms,1.8043749551647265e-05
citoglipton_No diag_2_category_Neoplasms,1.8043749551647265e-05
diag_2_category_Neoplasms,1.8043749551647265e-05
examide_No diag_2_category_Neoplasms,1.8043749551647265e-05
number_inpatient payer_code_CM,1.8042678976832905e-05
diag_3_585 diabetesMed_No,1.7995860769847147e-05
medical_specialty_Family/GeneralPractice pioglitazone_No,-1.799524650322029e-05
num_medications diag_1_303,-1.7991240871363932e-05
gender_Female diag_1_category_Diabetes,1.7990911418716888e-05
change_No diag_3_category_Injury,-1.798402689485345e-05
medical_specialty_InternalMedicine diag_3_category_Unknown,-1.796128167251819e-05
payer_code_HM diag_1_category_Other,-1.7944311144916394e-05
admission_type_id_5 diag_2_250,-1.7928690765949383e-05
gender_Male medical_specialty_Urology,-1.7877468557651017e-05
diag_3_V12 readmitted_<30,1.7861502443279982e-05
medical_specialty_Family/GeneralPractice nateglinide_No,-1.7829796391018976e-05
rosiglitazone_No diag_3_category_Digestive,-1.7811959457413905e-05
discharge_disposition_id_7 glimepiride_No,1.779015016250822e-05
age_[50-60) payer_code_MC,1.77760929658573e-05
number_emergency diag_1_250.8,-1.7711107731371587e-05
glipizide_No diag_3_category_Musculoskeletal,-1.771008370417832e-05
medical_specialty_Surgery-General glyburide_No,-1.77041946577648e-05
admission_source_id_7 payer_code_CP,-1.7673369834393994e-05
num_lab_procedures diag_3_V17,-1.766870871964773e-05
age_[60-70) diag_3_401,-1.7666196278393434e-05
num_lab_procedures num_medications,1.7665423710765748e-05
diag_1_278 glyburide-metformin_No,-1.7662505803079706e-05
diag_1_599 readmitted_>30,-1.7649338211028523e-05
medical_specialty_Family/GeneralPractice diag_2_category_Diabetes,-1.763573121365313e-05
discharge_disposition_id_7 admission_source_id_7,1.7634716862582717e-05
diag_2_707 chlorpropamide_No,1.7632918591267426e-05
discharge_disposition_id_22 payer_code_SP,1.7600940051502553e-05
discharge_disposition_id_1 diag_1_682,-1.7573933485727867e-05
num_medications diag_2_319,-1.7554642540596872e-05
medical_specialty_Surgery-Vascular glimepiride_No,1.7543967581950893e-05
number_diagnoses admission_source_id_6,-1.753714156629504e-05
admission_type_id_5 diag_2_category_Circulatory,-1.7516578524643708e-05
time_in_hospital diag_1_569,-1.7512707707218126e-05
payer_code_MC diag_3_272,-1.7508872798424343e-05
number_outpatient admission_source_id_7,-1.750644287015538e-05
discharge_disposition_id_22 insulin_Steady,1.7495255477495432e-05
discharge_disposition_id_3 payer_code_MC,-1.7486822965936946e-05
admission_type_id_1 diag_1_427,1.7467339013198862e-05
diag_2_707 acetohexamide_No,1.746690558376654e-05
diag_2_707 metformin-rosiglitazone_No,1.746690558376654e-05
diag_2_707 troglitazone_No,1.746690558376654e-05
diag_2_707 tolazamide_No,1.746690558376654e-05
diag_2_707 glipizide-metformin_No,1.746690558376654e-05
diag_2_707 tolbutamide_No,1.746690558376654e-05
diag_2_707 metformin-pioglitazone_No,1.746690558376654e-05
diag_2_707 glimepiride-pioglitazone_No,1.746690558376654e-05
diag_2_707 citoglipton_No,1.746690558376654e-05
diag_2_707 diag_2_category_Other,1.746690558376654e-05
diag_2_707 examide_No,1.746690558376654e-05
diag_2_707,1.746690558376654e-05
repaglinide_No diag_2_category_Musculoskeletal,-1.746347301593649e-05
discharge_disposition_id_7 glipizide-metformin_No,1.745166666401123e-05
diag_2_493 readmitted_<30,1.744576964830393e-05
diag_3_250.6 metformin_No,1.7440154162621717e-05
discharge_disposition_id_7 nateglinide_No,1.7437582109433107e-05
discharge_disposition_id_7 chlorpropamide_No,1.742226652574621e-05
discharge_disposition_id_7 tolbutamide_No,1.742226652574621e-05
discharge_disposition_id_7,1.742226652574621e-05
discharge_disposition_id_7 metformin-pioglitazone_No,1.742226652574621e-05
discharge_disposition_id_7 troglitazone_No,1.742226652574621e-05
discharge_disposition_id_7 acarbose_No,1.742226652574621e-05
discharge_disposition_id_7 acetohexamide_No,1.742226652574621e-05
discharge_disposition_id_7 glimepiride-pioglitazone_No,1.742226652574621e-05
discharge_disposition_id_7 citoglipton_No,1.742226652574621e-05
discharge_disposition_id_7 examide_No,1.742226652574621e-05
discharge_disposition_id_7 tolazamide_No,1.742226652574621e-05
discharge_disposition_id_7 miglitol_No,1.742226652574621e-05
discharge_disposition_id_7 metformin-rosiglitazone_No,1.742226652574621e-05
num_lab_procedures diag_2_794,-1.7416141689428847e-05
insulin_No diag_2_category_Digestive,-1.7384261158645163e-05
num_lab_procedures diag_3_411,1.7338520378928217e-05
age_[60-70) admission_type_id_2,-1.7333966635365574e-05
medical_specialty_Family/GeneralPractice diag_3_401,-1.7322116873497833e-05
num_medications diag_2_799,1.7292631865338186e-05
number_diagnoses diag_2_154,-1.726056252829562e-05
admission_type_id_2 payer_code_BC,-1.7241208105693857e-05
diag_1_434 change_Ch,1.7232792373128608e-05
admission_type_id_3 medical_specialty_InternalMedicine,-1.7231807506605008e-05
diag_2_707 miglitol_No,1.721767198502881e-05
num_medications diag_3_295,-1.7151135754609437e-05
age_[70-80) admission_source_id_7,-1.7131215770080194e-05
number_diagnoses diag_2_E885,-1.7096004073348877e-05
num_medications diag_3_465,-1.709194803769038e-05
medical_specialty_Emergency/Trauma diag_1_428,1.705867902580457e-05
num_medications diag_2_252,-1.7057531264864938e-05
race_AfricanAmerican diag_2_250,-1.7047543878769832e-05
number_inpatient diag_1_577,1.7018670113799007e-05
diag_2_410 readmitted_<30,1.7017600575807056e-05
change_Ch diag_1_category_Genitourinary,-1.7017463823025418e-05
num_medications diag_3_440,-1.695494380670017e-05
payer_code_UN repaglinide_No,-1.6931070579457586e-05
time_in_hospital diag_3_E849,-1.6905168160611163e-05
num_lab_procedures diag_2_746,1.6834985799469143e-05
time_in_hospital diag_1_348,1.6815954549782835e-05
admission_source_id_1 medical_specialty_Surgery-Vascular,1.6792438358328858e-05
num_procedures diag_1_250.7,1.6787363903991793e-05
number_diagnoses diag_3_263,-1.6775999628947334e-05
time_in_hospital admission_source_id_7,-1.677448185782421e-05
diag_2_250 diag_1_category_Musculoskeletal,-1.675114954465454e-05
number_diagnoses diag_3_414,1.6748132836465e-05
diag_1_38 readmitted_<30,1.6737351926568405e-05
age_[10-20) admission_source_id_1,-1.6737212664051766e-05
time_in_hospital diag_1_250.12,-1.6695874103735755e-05
number_diagnoses diag_3_780,-1.6627829613403872e-05
glipizide_No diag_2_category_Digestive,-1.6611658327345255e-05
time_in_hospital diag_3_250.92,-1.6593110963042064e-05
medical_specialty_Emergency/Trauma diag_2_category_Circulatory,-1.6558296094635602e-05
payer_code_HM change_Ch,-1.655391535493929e-05
num_lab_procedures diag_1_813,-1.6521198792093426e-05
num_procedures diag_1_category_Circulatory,-1.65201720343699e-05
gender_Female diag_3_585,1.6515703356361672e-05
diag_3_272 diag_2_category_Diabetes,-1.6505499771418598e-05
pioglitazone_Steady diag_3_category_Diabetes,-1.6505294441006863e-05
diag_3_401 diag_2_category_Other,-1.649534019258134e-05
num_procedures diag_1_174,-1.6482309476496844e-05
discharge_disposition_id_7 glyburide-metformin_No,1.6466403602929125e-05
number_outpatient diag_3_413,-1.6440066658009064e-05
number_diagnoses diag_1_404,1.6434433998098983e-05
payer_code_MC medical_specialty_Emergency/Trauma,1.6425603775146097e-05
age_[70-80) medical_specialty_Emergency/Trauma,-1.6392311394276983e-05
num_medications diag_3_250.8,1.6355430968617135e-05
num_lab_procedures diag_3_447,1.6354563892052457e-05
num_lab_procedures diag_3_42,1.634834533207689e-05
num_medications diag_3_277,1.6346485906939094e-05
time_in_hospital diag_3_788,-1.6341235548734548e-05
number_diagnoses diag_1_423,1.6300208307830054e-05
medical_specialty_Emergency/Trauma diag_3_category_Other,-1.629986914987506e-05
nateglinide_No diag_1_category_Diabetes,-1.6299360513344158e-05
number_outpatient diag_1_category_Diabetes,-1.6288765927837817e-05
diag_1_250.6 change_No,1.6286879537350323e-05
medical_specialty_Family/GeneralPractice metformin_Steady,-1.628284902868761e-05
number_diagnoses diag_1_790,-1.6281053036931782e-05
number_inpatient diag_3_250.01,1.61828590811682e-05
admission_type_id_1 discharge_disposition_id_7,1.617169807005432e-05
num_lab_procedures diag_2_263,-1.616434008400278e-05
diag_2_496 insulin_No,-1.6156709981082994e-05
metformin_Steady insulin_Steady,-1.6139222491696314e-05
medical_specialty_ObstetricsandGynecology change_No,-1.613684672601597e-05
num_medications diag_1_808,1.613320351216966e-05
number_outpatient admission_type_id_3,-1.6132601056841885e-05
number_inpatient diag_3_250.41,1.612087635445003e-05
num_lab_procedures diag_2_E950,1.6116272567186035e-05
num_procedures medical_specialty_Orthopedics,-1.6100351651126395e-05
number_inpatient diag_3_250.92,-1.6098291342818716e-05
glyburide-metformin_No diag_2_category_Neoplasms,1.6092414986518376e-05
time_in_hospital medical_specialty_Otolaryngology,-1.6087275093874784e-05
payer_code_MC diag_1_780,-1.6085995179217082e-05
num_lab_procedures diag_2_V64,1.6077132909226927e-05
diag_3_585 readmitted_NO,-1.607397840605145e-05
num_medications diag_1_824,-1.6049356120095166e-05
number_emergency payer_code_BC,-1.6036149709336986e-05
num_lab_procedures diag_3_E950,1.6029316055507542e-05
pioglitazone_No diag_2_category_Respiratory,-1.5992540509956344e-05
admission_type_id_1 diag_1_780,-1.5986625593929134e-05
time_in_hospital medical_specialty_SurgicalSpecialty,-1.5962190470018237e-05
insulin_Down diag_3_category_Diabetes,1.5961129606318945e-05
num_lab_procedures diag_1_233,-1.5959836670352894e-05
age_[80-90) diabetesMed_Yes,-1.595240026736894e-05
num_lab_procedures medical_specialty_Psychology,-1.5947983076396172e-05
discharge_disposition_id_7 metformin_No,1.5944743166969294e-05
number_diagnoses diag_2_805,-1.5930080780460193e-05
medical_specialty_Urology insulin_No,-1.5883914213003752e-05
time_in_hospital discharge_disposition_id_14,-1.5854742045297032e-05
diag_3_250 diag_1_category_Injury,-1.5821909240813953e-05
number_diagnoses diag_3_577,1.5821032697657292e-05
chlorpropamide_No insulin_Up,-1.5807425906796877e-05
time_in_hospital diag_3_category_Genitourinary,1.5805155109399664e-05
num_lab_procedures diag_3_642,-1.5803772942734778e-05
admission_type_id_3 diag_2_category_Genitourinary,-1.578693109855487e-05
change_Ch diag_3_category_Unknown,-1.5775874904949406e-05
examide_No insulin_Up,-1.5694015815590065e-05
citoglipton_No insulin_Up,-1.5694015815590065e-05
